"peak","gene","score"
"chr1-23554512-23555403","MDS2",0.0685975655943263
"chr13-28532222-28533175","MTUS2",0.0685958820089661
"chr17-81735361-81736275","SLC16A3",0.0685907856016122
"chr19-54019941-54020790","LILRA6",0.0685882806976542
"chr17-74531901-74532772","TMEM104",0.0685827185178784
"chr14-64997038-64997932","HSPA2",0.0685731552034598
"chr11-118338370-118339256","MPZL3",0.0685688288629923
"chr1-209675107-209675867","G0S2",0.0685625064258291
"chr17-1575533-1576393","PITPNA",0.0685620313976087
"chr13-42406024-42406766","DGKH",0.06855568133224
"chr2-151840156-151840989","FMNL2",0.068551449498534
"chr3-129233299-129234216","PLXND1",0.0685511600454855
"chr22-30435410-30436316","SEC14L2",0.0685480612931341
"chr22-50112020-50112885","TYMP",0.0685478865995672
"chr15-88904373-88905276","HAPLN3",0.068547296550042
"chr9-136239632-136240486","QSOX2",0.0685452053676156
"chr12-561765-562639","ERC1",0.0685439440340555
"chr4-74230632-74231524","CXCL8",0.0685299711112089
"chr3-18402226-18403039","SATB1-AS1",0.0685296046578227
"chr11-61654047-61654958","BEST1",0.0685266962478995
"chr6-159039003-159039897","TAGAP",0.0685231146519562
"chr17-81923365-81924155","SECTM1",0.0685175897879562
"chr1-153390688-153391579","S100A8",0.0685147011734962
"chr2-70767761-70768568","ADD2",0.0685092165772174
"chr12-120937079-120937781","P2RX7",0.0685091391941523
"chr11-72272792-72273704","INPPL1",0.0685072166063972
"chr12-14362168-14363040","ATF7IP",0.0685040681913796
"chr19-54018758-54019504","LILRA6",0.0685019438185447
"chr17-36004325-36005149","CCL5",0.0685015017913507
"chr14-93955005-93955872","SERPINA1",0.0684930754800166
"chr5-140251240-140252155","HBEGF",0.0684884790320758
"chr3-138370841-138371722","MRAS",0.0684848062625507
"chr16-11560419-11561286","GSPT1",0.0684825914416512
"chr2-134287134-134287979","MGAT5",0.0684773471535645
"chr2-38750964-38751803","GALM",0.0684740525113347
"chr10-62082584-62083367","ARID5B",0.0684728186639324
"chr1-207336713-207337577","CD55",0.0684656672003322
"chr12-52645161-52646077","EIF4B",0.0684655799664598
"chr12-54384495-54385095","ZNF385A",0.0684620970013513
"chr18-54240381-54241222","MBD2",0.0684523120159959
"chr21-43046044-43046818","AP001626.1",0.0684368742853547
"chr14-34018321-34019223","EGLN3",0.0684267669800411
"chr10-113292158-113292683","TCF7L2",0.0684246131936525
"chr4-108085041-108085829","LEF1-AS1",0.0684223470434579
"chr6-11333126-11334012","SYCP2L",0.0684174784461195
"chr12-113074975-113075897","DTX1",0.0684134562977584
"chr5-177509196-177509927","DOK3",0.0684130167743706
"chr8-11545433-11546343","FDFT1",0.0684122794476193
"chr8-11533267-11534072","XKR6",0.0684100605094888
"chr17-78412797-78413661","SOCS3",0.0684092325916851
"chr1-153566215-153567026","S100A4",0.0684020871785529
"chr2-33496936-33497797","RASGRP3",0.0684019446000763
"chr17-610948-611854","VPS53",0.0683930425459868
"chr9-136051675-136052401","NACC2",0.0683924784373644
"chr1-203290248-203291080","ATP2B4",0.0683886937735231
"chr1-247007601-247008464","NLRP3",0.0683700051290614
"chr15-94229317-94230181","MCTP2",0.06836677261382
"chr21-44353032-44353816","AGPAT3",0.0683493743811991
"chrX-139555165-139556020","FGF13",0.0683493513850593
"chr17-82241339-82242209","SECTM1",0.0683402540022305
"chr7-22694351-22695275","IL6",0.0683385610951266
"chr2-179049464-179050272","TTN",0.0683370068218006
"chr7-30225752-30226620","SCRN1",0.0683315842094348
"chr14-58297689-58298671","KIAA0586",0.0683246154886828
"chr3-128805595-128806409","RAB7A",0.0683227575734015
"chr6-159952985-159953879","IGF2R",0.0683226004865772
"chrX-46626372-46627244","RP2",0.0683190963284132
"chr3-186108779-186109697","TRA2B",0.068319024350165
"chr12-110647406-110648321","TCTN1",0.068317011340294
"chr1-67317638-67318571","IL12RB2",0.06831441304379
"chr1-226436627-226437470","PARP1",0.0683131013428337
"chr19-54606159-54606743","LILRB4",0.0683127725594614
"chr16-74774410-74775281","FA2H",0.0683115168620274
"chr17-75832014-75832791","LLGL2",0.0683107027772701
"chr16-11560419-11561286","LITAF",0.0683011404307257
"chr3-171834938-171835804","PLD1",0.0682979192179269
"chr6-90080686-90081560","MDN1",0.0682975262409147
"chr12-122720199-122721079","HCAR3",0.0682965640025134
"chr17-78337214-78338137","SYNGR2",0.0682923346207333
"chr19-54916680-54917505","KIR2DL1",0.0682916388122793
"chr3-114221279-114222165","TIGIT",0.0682879258205381
"chr13-73984719-73985599","LINC00402",0.0682859720953669
"chr12-6635428-6636189","LPAR5",0.0682854596618865
"chr19-18401493-18402390","ELL",0.068279920262987
"chr17-20281685-20282540","ULK2",0.068274218156495
"chr19-51503228-51504161","FPR1",0.0682684658109345
"chr11-72613732-72614628","ARAP1",0.0682640167555004
"chr11-67078020-67078917","KDM2A",0.0682564448128312
"chr1-27943185-27944044","STX12",0.0682526327149469
"chr9-134406983-134407881","VAV2",0.0682503093336857
"chr2-134294374-134295257","MGAT5",0.068249404707426
"chr11-35030517-35031279","CD44",0.0682479033007873
"chr5-151577304-151578144","SLC36A3",0.0682474791437594
"chr2-8583364-8584265","KIDINS220",0.0682467751852334
"chr3-56800211-56801048","ARHGEF3",0.0682457607894221
"chr2-117814243-117815125","DDX18",0.0682457417114073
"chr2-8315589-8316431","LINC00299",0.0682355741593641
"chr9-88936357-88937129","S1PR3",0.0682277735387778
"chr1-23606900-23607811","MDS2",0.0682272079128739
"chr19-47336637-47337476","NAPA",0.0682261555466113
"chr3-15295391-15295863","EAF1",0.0682160824844045
"chr6-7916707-7917600","DSP",0.0682103260618369
"chr8-38974027-38974842","PLEKHA2",0.0682081659620834
"chr5-83471185-83472042","XRCC4",0.0681948968877148
"chr11-503103-503959","LINC01001",0.0681935752130996
"chr13-48222386-48223123","RCBTB2",0.0681926674360161
"chr7-88219654-88220541","ADAM22",0.0681912075289654
"chr14-22918849-22919715","DAD1",0.0681907490243983
"chr15-94238350-94239231","MCTP2",0.0681887294016317
"chr19-54270996-54271757","LILRA2",0.0681818879908587
"chr1-212577598-212578513","BATF3",0.0681818499384646
"chr17-2265945-2266804","SMG6",0.0681801079681569
"chr17-75570936-75571856","MYO15B",0.068179070385952
"chr1-223142764-223143669","SUSD4",0.0681725867170099
"chr3-142210804-142211703","GK5",0.0681719471723156
"chr8-141000872-141001694","PTK2",0.0681633201784689
"chr1-184843504-184844397","C1orf21",0.0681602478366429
"chr4-169619966-169620846","SH3RF1",0.0681583670347458
"chr1-207327610-207328429","CD55",0.0681534275664613
"chr16-28140770-28141639","SBK1",0.068148504863061
"chr7-50306993-50307858","IKZF1",0.0681484420286346
"chr9-93504621-93505426","FAM120A",0.0681454778216823
"chr18-24397472-24398305","OSBPL1A",0.0681420794745457
"chr2-165016455-165017319","SCN3A",0.0681232525168602
"chr6-10886594-10887524","GCNT2",0.0681105069407603
"chr16-69514086-69514987","WWP2",0.0681032517730687
"chr14-103121263-103122146","TRAF3",0.0681032013082902
"chr1-182145298-182146097","GLUL",0.0681024939818406
"chr1-25990510-25991436","SH3BGRL3",0.068101799572155
"chr12-49797106-49797977","NCKAP5L",0.0680995255437903
"chr17-47735383-47736171","TBX21",0.0680914624713711
"chr20-48910158-48911053","PREX1",0.0680882954582174
"chr10-11665060-11665703","USP6NL",0.0680843342431246
"chr5-55022204-55023111","GZMA",0.0680790859436267
"chr10-17508878-17509716","ST8SIA6",0.0680778690080532
"chr16-85061321-85062202","ZDHHC7",0.0680771540268587
"chr8-89757347-89758240","RIPK2",0.0680690168034444
"chr2-218063312-218064186","RUFY4",0.068066489736933
"chr10-12074801-12075676","DHTKD1",0.0680455625993616
"chr11-9364039-9364930","DENND5A",0.0680375997084131
"chr7-928343-929252","ZFAND2A",0.0680369887539776
"chr3-191329007-191329832","CCDC50",0.0680274788230605
"chr15-74396173-74397038","SEMA7A",0.0680267882883115
"chr17-75518018-75518889","TSEN54",0.0680243960292603
"chr16-89052544-89053432","CBFA2T3",0.068019294261936
"chr12-12725091-12725993","APOLD1",0.0680184011857596
"chr9-95724298-95725211","LINC00476",0.0680110085275792
"chr7-87059279-87060154","KIAA1324L",0.068008206599518
"chr17-14318437-14319271","HS3ST3B1",0.0680065893497426
"chr22-46684519-46685378","TBC1D22A",0.0680055204296828
"chr19-53877169-53878010","ZNF331",0.0680001480812173
"chr22-42300675-42301470","TNFRSF13C",0.0679999240298655
"chr1-9066930-9067818","SLC25A33",0.0679989209634471
"chr2-190407284-190407987","MFSD6",0.0679877428339533
"chr10-92756840-92757553","CPEB3",0.0679866237274873
"chr7-150357226-150358036","GIMAP5",0.067968649710556
"chr3-150890109-150890967","TSC22D2",0.0679660014424043
"chr6-26216390-26217260","BTN3A2",0.0679649584060554
"chr19-47743196-47744075","NAPA",0.0679639234391824
"chr3-31802783-31803709","ZNF860",0.0679618950550809
"chr17-73339854-73340769","CDC42EP4",0.0679614625700282
"chr1-175225233-175226106","KIAA0040",0.0679571988122801
"chr9-129888274-129889122","FNBP1",0.0679485219828636
"chr17-7173955-7174857","XAF1",0.0679479621028185
"chr10-8056775-8057607","GATA3",0.0679466519673988
"chr9-136978036-136978961","NPDC1",0.0679421012429881
"chr1-169692605-169693508","C1orf112",0.067940664196072
"chr6-6856829-6857527","LY86",0.0679349946524592
"chr5-177114602-177115281","HK3",0.0679319283251825
"chr3-53166723-53167619","TKT",0.0679289905737291
"chr3-113985287-113986166","CCDC191",0.0679258472742571
"chr14-24690240-24691167","GZMB",0.0679188300835596
"chr17-74520695-74521115","CD300LF",0.0679128787738545
"chr6-144284689-144285489","STX11",0.06790997510617
"chr19-20077520-20078388","PBX4",0.0679079305660218
"chr10-12323400-12324216","CAMK1D",0.0679066406580969
"chr19-41233497-41234387","AXL",0.0679032128249821
"chr2-127411736-127412614","MAP3K2",0.0678994151413734
"chr3-161349600-161350480","SPTSSB",0.0678974725682796
"chr14-75340906-75341409","LINC01220",0.067896508370546
"chr1-27631299-27632152","STX12",0.0678951552433812
"chr22-39264210-39265084","APOBEC3A",0.0678937574817515
"chr17-75268638-75269469","MYO15B",0.0678890981858826
"chr5-1477031-1477886","SLC12A7",0.0678824762644676
"chr18-69895481-69896159","DOK6",0.067881500125954
"chrX-46959080-46959972","JADE3",0.0678729931369462
"chr4-39124917-39125803","TMEM156",0.0678682014475352
"chr22-21937753-21938656","PPM1F",0.0678640840724741
"chr3-196624395-196625106","PIGX",0.0678636712033948
"chr15-51617514-51618239","SCG3",0.0678536698761078
"chr22-39205372-39206231","APOBEC3G",0.0678476580132649
"chr20-51127913-51128758","BCAS4",0.0678456838462243
"chr19-54859162-54860039","TMEM150B",0.0678443530977009
"chr14-96177707-96178555","TCL1A",0.0678440188347885
"chr1-8987772-8988647","CA6",0.0678391934234868
"chr6-132267332-132268184","LINC01013",0.067838163935634
"chr4-67550264-67551053","STAP1",0.067831866179858
"chr2-101308306-101309193","RNF149",0.0678262297944309
"chr1-203673773-203674688","LAX1",0.0678161037185292
"chr19-54209457-54210244","LILRA6",0.0678109287150572
"chr10-6275001-6275916","PFKFB3",0.0678108791310049
"chr1-23626895-23627763","MDS2",0.0678108540158724
"chr14-104660425-104661139","PLD4",0.067808378386611
"chr20-63830878-63831771","DNAJC5",0.0678043680748403
"chr7-151408611-151409503","WDR86",0.0678033240412444
"chr3-131026375-131027265","ATP2C1",0.0678013108488493
"chr2-111618610-111619530","MERTK",0.067798740383243
"chr1-116380441-116381338","ATP1A1",0.0677952561530268
"chr22-39920647-39921479","TNRC6B",0.0677939736521078
"chr5-56316095-56317015","ANKRD55",0.0677918976601576
"chr14-92465708-92466553","RIN3",0.0677905778787875
"chr20-1824082-1824742","SIRPB2",0.0677903050387443
"chr11-68036651-68037516","TCIRG1",0.0677792736153437
"chr11-118608226-118609073","MPZL3",0.0677742879703713
"chr3-32951159-32952066","CCR4",0.0677735186307251
"chr12-48282751-48283674","VDR",0.067773195900355
"chr5-80126879-80127699","ZFYVE16",0.067772426636619
"chr19-19605791-19606684","PBX4",0.0677719467350156
"chr7-149865218-149866115","ATP6V0E2",0.0677716320643862
"chr18-70683031-70683907","GTSCR1",0.0677691455468229
"chr6-161117094-161117997","AGPAT4",0.0677642235767919
"chr7-150586414-150587282","TMEM176A",0.0677603993315689
"chr6-110826112-110827042","CDK19",0.0677524582471084
"chr10-46023008-46023901","NCOA4",0.0677499448395566
"chr7-81810290-81811183","HGF",0.067748404504619
"chr22-39898742-39899614","MGAT3",0.0677431580771327
"chr3-122617092-122617950","PARP15",0.0677301681746286
"chr1-181134268-181135200","IER5",0.0677287736517425
"chr8-96620317-96621098","CPQ",0.0677258569068502
"chr5-131289048-131289859","CDC42SE2",0.0677203628009155
"chr8-141358707-141359602","DENND3",0.0677201520903125
"chr6-36678238-36679121","FGD2",0.0677162137342731
"chr2-51028561-51029367","NRXN1",0.0677160101424487
"chr19-51426954-51427828","CD33",0.067700677647052
"chr3-32992651-32993436","CCR4",0.0676987605950378
"chr22-39446647-39447464","MGAT3",0.0676965110141421
"chr1-207807326-207808148","CR1",0.0676956822694321
"chr2-95079793-95080543","MAL",0.0676940771081737
"chr19-50415439-50416243","MYBPC2",0.0676826381520441
"chr2-240960477-240961376","FARP2",0.0676795344749575
"chr19-49565137-49565746","FLT3LG",0.0676741121698382
"chr20-1894092-1894983","SIRPB1",0.0676714755898133
"chr2-84458877-84459803","TMSB10",0.0676695005911517
"chr6-41531633-41532509","TREML2",0.0676662726739368
"chr1-212665049-212665971","ATF3",0.0676587402862274
"chr2-226905976-226906849","RHBDD1",0.0676586248174907
"chr19-20077520-20078388","ZNF101",0.0676569402103208
"chr9-123997577-123998484","NEK6",0.0676543283369327
"chr15-90184756-90185614","SEMA4B",0.0676537396232387
"chr1-183590263-183591130","SMG7",0.0676495232192876
"chr21-41666428-41667311","MX2",0.0676330076827676
"chr20-45841873-45842788","CD40",0.0676315010650689
"chr1-153773192-153774033","S100A9",0.0676244764475818
"chr11-104653117-104653956","PDGFD",0.0676224265139395
"chr3-72134831-72135699","LINC00870",0.0676197154802067
"chr6-142871638-142872481","HIVEP2",0.0676172406660441
"chr12-8813693-8814538","A2ML1",0.0676146057201248
"chr5-56012265-56013072","IL6ST",0.0676140251070903
"chr5-142006716-142007555","NDFIP1",0.0676022646960428
"chr6-132745806-132746704","VNN1",0.067601319574078
"chr20-24992317-24993211","CST7",0.0675975030449582
"chr20-32068571-32069491","ID1",0.067594205807829
"chr1-12435465-12436331","DHRS3",0.06759009485003
"chr1-84971969-84972798","MCOLN2",0.0675897935684034
"chr8-19475154-19476056","CSGALNACT1",0.0675817374084381
"chr2-241701801-241702676","LINC01237",0.0675799826526989
"chr17-30360016-30360894","CPD",0.0675778255091334
"chr6-4281554-4282477","CDYL",0.0675741135312394
"chr5-159332698-159333476","AC008691.1",0.0675732070944757
"chr12-29170527-29171228","FAR2",0.0675677635778118
"chr19-54373490-54374378","LILRA2",0.067561082765087
"chr17-82838073-82838943","AC144831.1",0.0675609056795953
"chr7-22445169-22445872","RAPGEF5",0.067560339596118
"chr12-26113950-26114851","SSPN",0.0675557551118029
"chr17-1039297-1040170","CRK",0.067549612303196
"chr13-76792460-76793345","KCTD12",0.0675396953133177
"chr20-50347730-50348518","CEBPB",0.0675396368871941
"chr20-48776713-48777614","PREX1",0.0675326613299291
"chr5-75052520-75053095","ANKRD31",0.0675326082737779
"chr1-150159205-150159801","PLEKHO1",0.0675318260991434
"chr18-9707749-9708656","VAPA",0.0675209142371793
"chr16-55437390-55438273","CES1",0.067516019549541
"chr8-89728826-89729727","DECR1",0.0675141085256473
"chr19-54572416-54573211","LILRA2",0.0675114917134542
"chr5-75049673-75050484","GCNT4",0.0675054924539385
"chr11-116853331-116854209","PCSK7",0.0675015209310587
"chr12-91977886-91978750","LINC01619",0.0674904109078694
"chr5-56094525-56095403","ANKRD55",0.0674818336694674
"chr9-121249295-121250202","GSN",0.0674816804359947
"chr4-108159560-108160388","LEF1-AS1",0.0674683581609491
"chr1-203682350-203683258","ATP2B4",0.0674676662064516
"chr6-107638176-107638922","SOBP",0.0674627481855585
"chr3-119702536-119703446","ARHGAP31",0.06745723496252
"chr6-32529761-32530672","HLA-DQA2",0.0674553207069033
"chr14-24246547-24247451","GZMB",0.0674542388324437
"chr16-57802046-57802953","CCDC102A",0.0674542303690958
"chr3-67947825-67948733","SUCLG2-AS1",0.0674475322687625
"chr11-60951974-60952795","VPS37C",0.0674463133484207
"chr17-77882388-77883211","TNRC6C-AS1",0.067438359155045
"chr15-39390968-39391864","THBS1",0.0674347110705634
"chr6-134167897-134168663","SGK1",0.0674310853658589
"chr1-20851574-20852447","CDA",0.0674291857316592
"chr5-60538952-60539828","PDE4D",0.067422100809375
"chr17-78541571-78542451","PGS1",0.0674220531674456
"chr19-39073310-39074217","EIF3K",0.067421657802163
"chr1-151945527-151946356","S100A10",0.067408173238042
"chr12-49824839-49825737","NCKAP5L",0.0674067153550081
"chr11-33869508-33870339","LMO2",0.0674057482923936
"chr3-141243050-141243946","PXYLP1",0.0674005301634104
"chr3-114290819-114291741","TIGIT",0.0673945443885246
"chr5-43040106-43040917","ANXA2R",0.0673926076646432
"chr2-134233283-134234086","MGAT5",0.0673860991068544
"chr10-6188260-6189155","GDI2",0.0673804981039461
"chr12-95548382-95549247","USP44",0.067373182011254
"chr15-89823172-89824087","ANPEP",0.0673694932013963
"chr21-42527435-42528354","PDE9A",0.0673644887825448
"chr3-48528563-48529257","PFKFB4",0.0673610779466514
"chr11-60994210-60995138","CD5",0.0673552149509001
"chr5-65061201-65062023","ADAMTS6",0.0673527930438657
"chr3-179438610-179439500","MFN1",0.0673519122153205
"chr18-55415032-55415924","TCF4",0.067350506122943
"chr17-8922253-8923107","PIK3R5",0.0673477290569922
"chr19-54916680-54917505","KIR2DL3",0.0673332929251076
"chr17-83053843-83054737","METRNL",0.0673332528161066
"chr20-13230789-13231685","ISM1",0.0673326436247263
"chr14-55271920-55272588","FBXO34",0.0673312344821867
"chr6-41286394-41287271","TFEB",0.0673307085085658
"chr5-131289048-131289859","RAPGEF6",0.0673271452400384
"chr3-10173624-10174541","CAMK1",0.0673266521896112
"chr8-47384257-47385068","CEBPD",0.0673225375332066
"chr17-74516553-74517379","CD300LF",0.0673067991541326
"chr8-23243120-23244031","TNFRSF10A",0.0673040029228975
"chr21-33198274-33199068","IL10RB",0.0672961083456409
"chr19-12883356-12884194","MAN2B1",0.0672917041007304
"chr14-91869723-91870612","CATSPERB",0.0672816344616424
"chr15-59569321-59570091","MYO1E",0.067267693990478
"chr11-48007462-48008341","CELF1",0.067257258907235
"chr2-84515959-84516864","DNAH6",0.0672540164905459
"chr16-87816191-87817042","SLC7A5",0.0672479709845893
"chr18-830162-830969","ENOSF1",0.0672408977236209
"chr19-2266293-2267184","MOB3A",0.0672405962122129
"chr12-8492839-8493742","CLEC4D",0.0672405498061433
"chr2-226800890-226801729","COL4A3",0.0672400279362541
"chr19-6767228-6768156","CLPP",0.0672378470487858
"chr6-157768063-157768938","ZDHHC14",0.0672336375738239
